size,repeats,singles,heuristic,blocks,score
1000,2,5,combine,214,0.7867867867867868
1000,2,5,combine,61,0.93993993993994
1000,2,5,combine,208,0.7927927927927928
1000,2,5,combine,241,0.7597597597597597
1000,2,5,combine,236,0.7647647647647647
1000,2,5,combine,254,0.7467467467467468
1000,2,5,combine,197,0.8038038038038038
1000,2,5,combine,5,0.995995995995996
1000,2,5,combine,233,0.7677677677677678
1000,2,5,combine,198,0.8028028028028028
1000,2,5,combine,7,0.993993993993994
1000,2,5,combine,154,0.8468468468468469
1000,2,5,combine,189,0.8118118118118118
1000,2,5,combine,11,0.98998998998999
1000,2,5,combine,167,0.8338338338338338
1000,2,5,combine,27,0.973973973973974
1000,2,5,combine,219,0.7817817817817818
1000,2,5,combine,219,0.7817817817817818
1000,2,5,combine,116,0.8848848848848849
1000,2,5,combine,224,0.7767767767767768
1000,2,5,combine,225,0.7757757757757757
1000,2,5,combine,191,0.8098098098098098
1000,2,5,combine,232,0.7687687687687688
1000,2,5,combine,150,0.8508508508508509
1000,2,5,combine,154,0.8468468468468469
1000,2,5,combine,246,0.7547547547547547
1000,2,5,combine,97,0.9039039039039038
1000,2,5,combine,205,0.7957957957957958
1000,2,5,combine,217,0.7837837837837838
1000,2,5,combine,245,0.7557557557557557
1000,2,5,combine,156,0.8448448448448449
1000,2,5,combine,171,0.8298298298298298
1000,2,5,combine,217,0.7837837837837838
1000,2,5,combine,249,0.7517517517517518
1000,2,5,combine,125,0.8758758758758759
1000,2,5,combine,256,0.7447447447447447
1000,2,5,combine,162,0.8388388388388388
1000,2,5,combine,167,0.8338338338338338
1000,2,5,combine,201,0.7997997997997998
1000,2,5,combine,158,0.8428428428428428
1000,2,5,combine,154,0.8468468468468469
1000,2,5,combine,209,0.7917917917917918
1000,2,5,combine,218,0.7827827827827828
1000,2,5,combine,254,0.7467467467467468
1000,2,5,combine,67,0.933933933933934
1000,2,5,combine,229,0.7717717717717718
1000,2,5,combine,222,0.7787787787787788
1000,2,5,combine,222,0.7787787787787788
1000,2,5,combine,263,0.7377377377377378
1000,2,5,combine,29,0.9719719719719719
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,56,0.944944944944945
1000,2,5,combine,253,0.7477477477477478
1000,2,5,combine,154,0.8468468468468469
1000,2,5,combine,265,0.7357357357357357
1000,2,5,combine,31,0.96996996996997
1000,2,5,combine,234,0.7667667667667668
1000,2,5,combine,92,0.908908908908909
1000,2,5,combine,100,0.9009009009009009
1000,2,5,combine,159,0.8418418418418419
1000,2,5,combine,215,0.7857857857857858
1000,2,5,combine,228,0.7727727727727728
1000,2,5,combine,80,0.9209209209209209
1000,2,5,combine,254,0.7467467467467468
1000,2,5,combine,25,0.975975975975976
1000,2,5,combine,193,0.8078078078078078
1000,2,5,combine,90,0.9109109109109109
1000,2,5,combine,211,0.7897897897897898
1000,2,5,combine,30,0.970970970970971
1000,2,5,combine,151,0.8498498498498499
1000,2,5,combine,227,0.7737737737737738
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,40,0.960960960960961
1000,2,5,combine,188,0.8128128128128128
1000,2,5,combine,191,0.8098098098098098
1000,2,5,combine,241,0.7597597597597597
1000,2,5,combine,237,0.7637637637637638
1000,2,5,combine,208,0.7927927927927928
1000,2,5,combine,25,0.975975975975976
1000,2,5,combine,97,0.9039039039039038
1000,2,5,combine,104,0.8968968968968969
1000,2,5,combine,222,0.7787787787787788
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,134,0.8668668668668669
1000,2,5,combine,197,0.8038038038038038
1000,2,5,combine,244,0.7567567567567568
1000,2,5,combine,64,0.9369369369369369
1000,2,5,combine,106,0.8948948948948949
1000,2,5,combine,102,0.8988988988988988
1000,2,5,combine,252,0.7487487487487487
1000,2,5,combine,137,0.8638638638638638
1000,2,5,combine,103,0.8978978978978979
1000,2,5,combine,166,0.8348348348348348
1000,2,5,combine,243,0.7577577577577578
1000,2,5,combine,113,0.8878878878878879
1000,2,5,combine,123,0.8778778778778779
1000,2,5,combine,216,0.7847847847847848
1000,2,5,combine,234,0.7667667667667668
1000,2,5,combine,144,0.8568568568568569
1000,2,5,combine,130,0.8708708708708709
1000,2,5,combine,52,0.948948948948949
1000,2,5,combine,244,0.7567567567567568
1000,2,5,combine,100,0.9009009009009009
1000,2,5,combine,206,0.7947947947947948
1000,2,5,combine,182,0.8188188188188188
1000,2,5,combine,66,0.934934934934935
1000,2,5,combine,126,0.8748748748748749
1000,2,5,combine,6,0.994994994994995
1000,2,5,combine,220,0.7807807807807807
1000,2,5,combine,92,0.908908908908909
1000,2,5,combine,3,0.997997997997998
1000,2,5,combine,254,0.7467467467467468
1000,2,5,combine,32,0.968968968968969
1000,2,5,combine,220,0.7807807807807807
1000,2,5,combine,245,0.7557557557557557
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,140,0.8608608608608609
1000,2,5,combine,160,0.8408408408408409
1000,2,5,combine,103,0.8978978978978979
1000,2,5,combine,216,0.7847847847847848
1000,2,5,combine,163,0.8378378378378378
1000,2,5,combine,173,0.8278278278278278
1000,2,5,combine,203,0.7977977977977978
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,170,0.8308308308308309
1000,2,5,combine,185,0.8158158158158159
1000,2,5,combine,64,0.9369369369369369
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,184,0.8168168168168168
1000,2,5,combine,252,0.7487487487487487
1000,2,5,combine,4,0.996996996996997
1000,2,5,combine,152,0.8488488488488488
1000,2,5,combine,254,0.7467467467467468
1000,2,5,combine,180,0.8208208208208209
1000,2,5,combine,188,0.8128128128128128
1000,2,5,combine,219,0.7817817817817818
1000,2,5,combine,200,0.8008008008008008
1000,2,5,combine,159,0.8418418418418419
1000,2,5,combine,180,0.8208208208208209
1000,2,5,combine,228,0.7727727727727728
1000,2,5,combine,233,0.7677677677677678
1000,2,5,combine,227,0.7737737737737738
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,240,0.7607607607607607
1000,2,5,combine,255,0.7457457457457457
1000,2,5,combine,80,0.9209209209209209
1000,2,5,combine,24,0.9769769769769769
1000,2,5,combine,231,0.7697697697697697
1000,2,5,combine,232,0.7687687687687688
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,181,0.8198198198198198
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,215,0.7857857857857858
1000,2,5,combine,126,0.8748748748748749
1000,2,5,combine,211,0.7897897897897898
1000,2,5,combine,220,0.7807807807807807
1000,2,5,combine,255,0.7457457457457457
1000,2,5,combine,143,0.8578578578578578
1000,2,5,combine,203,0.7977977977977978
1000,2,5,combine,173,0.8278278278278278
1000,2,5,combine,228,0.7727727727727728
1000,2,5,combine,210,0.7907907907907908
1000,2,5,combine,67,0.933933933933934
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,255,0.7457457457457457
1000,2,5,combine,248,0.7527527527527528
1000,2,5,combine,212,0.7887887887887888
1000,2,5,combine,255,0.7457457457457457
1000,2,5,combine,221,0.7797797797797797
1000,2,5,combine,252,0.7487487487487487
1000,2,5,combine,194,0.8068068068068068
1000,2,5,combine,118,0.8828828828828829
1000,2,5,combine,131,0.8698698698698699
1000,2,5,combine,201,0.7997997997997998
1000,2,5,combine,94,0.9069069069069069
1000,2,5,combine,245,0.7557557557557557
1000,2,5,combine,229,0.7717717717717718
1000,2,5,combine,197,0.8038038038038038
1000,2,5,combine,252,0.7487487487487487
1000,2,5,combine,153,0.8478478478478478
1000,2,5,combine,137,0.8638638638638638
1000,2,5,combine,208,0.7927927927927928
1000,2,5,combine,253,0.7477477477477478
1000,2,5,combine,139,0.8618618618618619
1000,2,5,combine,17,0.983983983983984
1000,2,5,combine,194,0.8068068068068068
1000,2,5,combine,230,0.7707707707707707
1000,2,5,combine,240,0.7607607607607607
1000,2,5,combine,196,0.8048048048048048
1000,2,5,combine,103,0.8978978978978979
1000,2,5,combine,90,0.9109109109109109
1000,2,5,combine,107,0.8938938938938938
1000,2,5,combine,194,0.8068068068068068
1000,2,5,combine,227,0.7737737737737738
1000,2,5,combine,193,0.8078078078078078
1000,2,5,combine,53,0.9479479479479479
1000,2,5,combine,51,0.94994994994995
1000,2,5,combine,253,0.7477477477477478
1000,2,5,combine,257,0.7437437437437437
1000,2,5,combine,190,0.8108108108108109
1000,2,5,combine,1,1.0
1000,2,5,combine,177,0.8238238238238238
1000,2,5,combine,141,0.8598598598598599
1000,2,5,combine,244,0.7567567567567568
1000,2,5,combine,219,0.7817817817817818
1000,2,5,combine,37,0.963963963963964
1000,2,5,combine,98,0.9029029029029029
1000,2,5,combine,216,0.7847847847847848
1000,2,5,combine,149,0.8518518518518519
1000,2,5,combine,101,0.8998998998998999
1000,2,5,combine,211,0.7897897897897898
1000,2,5,combine,139,0.8618618618618619
1000,2,5,combine,91,0.9099099099099099
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,214,0.7867867867867868
1000,2,5,combine,206,0.7947947947947948
1000,2,5,combine,239,0.7617617617617618
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,258,0.7427427427427428
1000,2,5,combine,251,0.7497497497497497
1000,2,5,combine,192,0.8088088088088088
1000,2,5,combine,236,0.7647647647647647
1000,2,5,combine,95,0.9059059059059059
1000,2,5,combine,258,0.7427427427427428
1000,2,5,combine,224,0.7767767767767768
1000,2,5,combine,203,0.7977977977977978
1000,2,5,combine,254,0.7467467467467468
1000,2,5,combine,4,0.996996996996997
1000,2,5,combine,99,0.9019019019019019
1000,2,5,combine,226,0.7747747747747747
1000,2,5,combine,170,0.8308308308308309
1000,2,5,combine,245,0.7557557557557557
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,226,0.7747747747747747
1000,2,5,combine,200,0.8008008008008008
1000,2,5,combine,239,0.7617617617617618
1000,2,5,combine,204,0.7967967967967968
1000,2,5,combine,49,0.9519519519519519
1000,2,5,combine,192,0.8088088088088088
1000,2,5,combine,254,0.7467467467467468
1000,2,5,combine,123,0.8778778778778779
1000,2,5,combine,248,0.7527527527527528
1000,2,5,combine,95,0.9059059059059059
1000,2,5,combine,1,1.0
1000,2,5,combine,8,0.992992992992993
1000,2,5,combine,165,0.8358358358358359
1000,2,5,combine,234,0.7667667667667668
1000,2,5,combine,113,0.8878878878878879
1000,2,5,combine,34,0.9669669669669669
1000,2,5,combine,246,0.7547547547547547
1000,2,5,combine,1,1.0
1000,2,5,combine,236,0.7647647647647647
1000,2,5,combine,182,0.8188188188188188
1000,2,5,combine,194,0.8068068068068068
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,207,0.7937937937937938
1000,2,5,combine,160,0.8408408408408409
1000,2,5,combine,146,0.8548548548548549
1000,2,5,combine,188,0.8128128128128128
1000,2,5,combine,261,0.7397397397397397
1000,2,5,combine,132,0.8688688688688688
1000,2,5,combine,125,0.8758758758758759
1000,2,5,combine,29,0.9719719719719719
1000,2,5,combine,243,0.7577577577577578
1000,2,5,combine,126,0.8748748748748749
1000,2,5,combine,247,0.7537537537537538
1000,2,5,combine,253,0.7477477477477478
1000,2,5,combine,240,0.7607607607607607
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,217,0.7837837837837838
1000,2,5,combine,234,0.7667667667667668
1000,2,5,combine,253,0.7477477477477478
1000,2,5,combine,246,0.7547547547547547
1000,2,5,combine,128,0.8728728728728729
1000,2,5,combine,87,0.913913913913914
1000,2,5,combine,210,0.7907907907907908
1000,2,5,combine,133,0.8678678678678678
1000,2,5,combine,39,0.9619619619619619
1000,2,5,combine,93,0.9079079079079079
1000,2,5,combine,177,0.8238238238238238
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,124,0.8768768768768769
1000,2,5,combine,149,0.8518518518518519
1000,2,5,combine,240,0.7607607607607607
1000,2,5,combine,246,0.7547547547547547
1000,2,5,combine,72,0.928928928928929
1000,2,5,combine,154,0.8468468468468469
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,201,0.7997997997997998
1000,2,5,combine,225,0.7757757757757757
1000,2,5,combine,193,0.8078078078078078
1000,2,5,combine,64,0.9369369369369369
1000,2,5,combine,152,0.8488488488488488
1000,2,5,combine,227,0.7737737737737738
1000,2,5,combine,191,0.8098098098098098
1000,2,5,combine,177,0.8238238238238238
1000,2,5,combine,1,1.0
1000,2,5,combine,241,0.7597597597597597
1000,2,5,combine,112,0.8888888888888888
1000,2,5,combine,84,0.9169169169169169
1000,2,5,combine,166,0.8348348348348348
1000,2,5,combine,210,0.7907907907907908
1000,2,5,combine,182,0.8188188188188188
1000,2,5,combine,214,0.7867867867867868
1000,2,5,combine,220,0.7807807807807807
1000,2,5,combine,177,0.8238238238238238
1000,2,5,combine,12,0.988988988988989
1000,2,5,combine,216,0.7847847847847848
1000,2,5,combine,150,0.8508508508508509
1000,2,5,combine,171,0.8298298298298298
1000,2,5,combine,249,0.7517517517517518
1000,2,5,combine,111,0.8898898898898899
1000,2,5,combine,94,0.9069069069069069
1000,2,5,combine,34,0.9669669669669669
1000,2,5,combine,228,0.7727727727727728
1000,2,5,combine,224,0.7767767767767768
1000,2,5,combine,263,0.7377377377377378
1000,2,5,combine,234,0.7667667667667668
1000,2,5,combine,266,0.7347347347347347
1000,2,5,combine,67,0.933933933933934
1000,2,5,combine,3,0.997997997997998
1000,2,5,combine,255,0.7457457457457457
1000,2,5,combine,206,0.7947947947947948
1000,2,5,combine,239,0.7617617617617618
1000,2,5,combine,107,0.8938938938938938
1000,2,5,combine,83,0.9179179179179179
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,51,0.94994994994995
1000,2,5,combine,229,0.7717717717717718
1000,2,5,combine,181,0.8198198198198198
1000,2,5,combine,184,0.8168168168168168
1000,2,5,combine,190,0.8108108108108109
1000,2,5,combine,170,0.8308308308308309
1000,2,5,combine,171,0.8298298298298298
1000,2,5,combine,76,0.924924924924925
1000,2,5,combine,164,0.8368368368368369
1000,2,5,combine,242,0.7587587587587588
1000,2,5,combine,150,0.8508508508508509
1000,2,5,combine,234,0.7667667667667668
1000,2,5,combine,137,0.8638638638638638
1000,2,5,combine,241,0.7597597597597597
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,149,0.8518518518518519
1000,2,5,combine,119,0.8818818818818819
1000,2,5,combine,81,0.91991991991992
1000,2,5,combine,186,0.8148148148148148
1000,2,5,combine,4,0.996996996996997
1000,2,5,combine,108,0.8928928928928929
1000,2,5,combine,207,0.7937937937937938
1000,2,5,combine,139,0.8618618618618619
1000,2,5,combine,235,0.7657657657657657
1000,2,5,combine,145,0.8558558558558559
1000,2,5,combine,252,0.7487487487487487
1000,2,5,combine,135,0.8658658658658659
1000,2,5,combine,222,0.7787787787787788
1000,2,5,combine,71,0.92992992992993
1000,2,5,combine,1,1.0
1000,2,5,combine,243,0.7577577577577578
1000,2,5,combine,87,0.913913913913914
1000,2,5,combine,89,0.9119119119119119
1000,2,5,combine,1,1.0
1000,2,5,combine,153,0.8478478478478478
1000,2,5,combine,113,0.8878878878878879
1000,2,5,combine,232,0.7687687687687688
1000,2,5,combine,126,0.8748748748748749
1000,2,5,combine,158,0.8428428428428428
1000,2,5,combine,222,0.7787787787787788
1000,2,5,combine,76,0.924924924924925
1000,2,5,combine,114,0.8868868868868869
1000,2,5,combine,249,0.7517517517517518
1000,2,5,combine,122,0.8788788788788788
1000,2,5,combine,102,0.8988988988988988
1000,2,5,combine,3,0.997997997997998
1000,2,5,combine,97,0.9039039039039038
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,242,0.7587587587587588
1000,2,5,combine,232,0.7687687687687688
1000,2,5,combine,4,0.996996996996997
1000,2,5,combine,176,0.8248248248248248
1000,2,5,combine,148,0.8528528528528528
1000,2,5,combine,247,0.7537537537537538
1000,2,5,combine,7,0.993993993993994
1000,2,5,combine,260,0.7407407407407407
1000,2,5,combine,257,0.7437437437437437
1000,2,5,combine,57,0.943943943943944
1000,2,5,combine,146,0.8548548548548549
1000,2,5,combine,211,0.7897897897897898
1000,2,5,combine,185,0.8158158158158159
1000,2,5,combine,155,0.8458458458458459
1000,2,5,combine,50,0.950950950950951
1000,2,5,combine,247,0.7537537537537538
1000,2,5,combine,209,0.7917917917917918
1000,2,5,combine,34,0.9669669669669669
1000,2,5,combine,74,0.9269269269269269
1000,2,5,combine,240,0.7607607607607607
1000,2,5,combine,241,0.7597597597597597
1000,2,5,combine,81,0.91991991991992
1000,2,5,combine,240,0.7607607607607607
1000,2,5,combine,1,1.0
1000,2,5,combine,84,0.9169169169169169
1000,2,5,combine,158,0.8428428428428428
1000,2,5,combine,239,0.7617617617617618
1000,2,5,combine,103,0.8978978978978979
1000,2,5,combine,216,0.7847847847847848
1000,2,5,combine,110,0.8908908908908909
1000,2,5,combine,235,0.7657657657657657
1000,2,5,combine,221,0.7797797797797797
1000,2,5,combine,215,0.7857857857857858
1000,2,5,combine,240,0.7607607607607607
1000,2,5,combine,133,0.8678678678678678
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,249,0.7517517517517518
1000,2,5,combine,181,0.8198198198198198
1000,2,5,combine,244,0.7567567567567568
1000,2,5,combine,102,0.8988988988988988
1000,2,5,combine,55,0.9459459459459459
1000,2,5,combine,117,0.8838838838838838
1000,2,5,combine,231,0.7697697697697697
1000,2,5,combine,9,0.991991991991992
1000,2,5,combine,215,0.7857857857857858
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,149,0.8518518518518519
1000,2,5,combine,240,0.7607607607607607
1000,2,5,combine,232,0.7687687687687688
1000,2,5,combine,206,0.7947947947947948
1000,2,5,combine,225,0.7757757757757757
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,93,0.9079079079079079
1000,2,5,combine,135,0.8658658658658659
1000,2,5,combine,145,0.8558558558558559
1000,2,5,combine,217,0.7837837837837838
1000,2,5,combine,243,0.7577577577577578
1000,2,5,combine,247,0.7537537537537538
1000,2,5,combine,228,0.7727727727727728
1000,2,5,combine,192,0.8088088088088088
1000,2,5,combine,259,0.7417417417417418
1000,2,5,combine,200,0.8008008008008008
1000,2,5,combine,153,0.8478478478478478
1000,2,5,combine,248,0.7527527527527528
1000,2,5,combine,219,0.7817817817817818
1000,2,5,combine,214,0.7867867867867868
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,1,1.0
1000,2,5,combine,27,0.973973973973974
1000,2,5,combine,87,0.913913913913914
1000,2,5,combine,227,0.7737737737737738
1000,2,5,combine,81,0.91991991991992
1000,2,5,combine,171,0.8298298298298298
1000,2,5,combine,241,0.7597597597597597
1000,2,5,combine,211,0.7897897897897898
1000,2,5,combine,91,0.9099099099099099
1000,2,5,combine,206,0.7947947947947948
1000,2,5,combine,212,0.7887887887887888
1000,2,5,combine,3,0.997997997997998
1000,2,5,combine,200,0.8008008008008008
1000,2,5,combine,129,0.8718718718718719
1000,2,5,combine,196,0.8048048048048048
1000,2,5,combine,256,0.7447447447447447
1000,2,5,combine,50,0.950950950950951
1000,2,5,combine,242,0.7587587587587588
1000,2,5,combine,179,0.8218218218218218
1000,2,5,combine,160,0.8408408408408409
1000,2,5,combine,76,0.924924924924925
1000,2,5,combine,216,0.7847847847847848
1000,2,5,combine,73,0.9279279279279279
1000,2,5,combine,94,0.9069069069069069
1000,2,5,combine,20,0.980980980980981
1000,2,5,combine,184,0.8168168168168168
1000,2,5,combine,135,0.8658658658658659
1000,2,5,combine,164,0.8368368368368369
1000,2,5,combine,243,0.7577577577577578
1000,2,5,combine,258,0.7427427427427428
1000,2,5,combine,185,0.8158158158158159
1000,2,5,combine,1,1.0
1000,2,5,combine,181,0.8198198198198198
1000,2,5,combine,140,0.8608608608608609
1000,2,5,combine,98,0.9029029029029029
1000,2,5,combine,261,0.7397397397397397
1000,2,5,combine,1,1.0
1000,2,5,combine,121,0.8798798798798799
1000,2,5,combine,156,0.8448448448448449
1000,2,5,combine,264,0.7367367367367368
1000,2,5,combine,163,0.8378378378378378
1000,2,5,combine,218,0.7827827827827828
1000,2,5,combine,235,0.7657657657657657
1000,2,5,combine,89,0.9119119119119119
1000,2,5,combine,153,0.8478478478478478
1000,2,5,combine,2,0.998998998998999
1000,2,5,combine,246,0.7547547547547547
1000,2,5,combine,254,0.7467467467467468
1000,2,5,combine,248,0.7527527527527528
1000,2,5,combine,261,0.7397397397397397
1000,2,5,combine,241,0.7597597597597597
1000,2,5,combine,239,0.7617617617617618
1000,2,5,combine,148,0.8528528528528528
1000,2,5,combine,104,0.8968968968968969
1000,2,5,combine,183,0.8178178178178178
1000,2,5,combine,150,0.8508508508508509
1000,2,5,combine,121,0.8798798798798799
1000,2,5,combine,227,0.7737737737737738
1000,2,5,combine,224,0.7767767767767768
1000,2,5,combine,129,0.8718718718718719
1000,2,5,combine,206,0.7947947947947948
1000,2,5,combine,160,0.8408408408408409
1000,2,5,combine,172,0.8288288288288288
1000,2,5,combine,122,0.8788788788788788
1000,2,5,combine,119,0.8818818818818819
1000,2,5,combine,174,0.8268268268268268
1000,2,5,combine,152,0.8488488488488488
1000,2,5,combine,173,0.8278278278278278
1000,2,5,combine,194,0.8068068068068068
1000,2,5,combine,183,0.8178178178178178
1000,2,5,combine,58,0.9429429429429429
1000,2,5,combine,42,0.958958958958959
1000,2,5,combine,220,0.7807807807807807
1000,2,5,combine,234,0.7667667667667668
1000,2,5,combine,128,0.8728728728728729
1000,2,5,combine,6,0.994994994994995
1000,2,5,combine,5,0.995995995995996
1000,2,5,combine,230,0.7707707707707707
1000,2,5,combine,1,1.0
1000,2,5,combine,247,0.7537537537537538
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,224,0.7767767767767768
1000,2,5,combine,259,0.7417417417417418
1000,2,5,combine,119,0.8818818818818819
1000,2,5,combine,193,0.8078078078078078
1000,2,5,combine,120,0.8808808808808809
1000,2,5,combine,210,0.7907907907907908
1000,2,5,combine,256,0.7447447447447447
1000,2,5,combine,220,0.7807807807807807
1000,2,5,combine,146,0.8548548548548549
1000,2,5,combine,234,0.7667667667667668
1000,2,5,combine,254,0.7467467467467468
1000,2,5,combine,224,0.7767767767767768
1000,2,5,combine,116,0.8848848848848849
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,248,0.7527527527527528
1000,2,5,combine,210,0.7907907907907908
1000,2,5,combine,173,0.8278278278278278
1000,2,5,combine,2,0.998998998998999
1000,2,5,combine,161,0.8398398398398398
1000,2,5,combine,189,0.8118118118118118
1000,2,5,combine,250,0.7507507507507507
1000,2,5,combine,58,0.9429429429429429
1000,2,5,combine,241,0.7597597597597597
1000,2,5,combine,117,0.8838838838838838
1000,2,5,combine,31,0.96996996996997
1000,2,5,combine,202,0.7987987987987988
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,236,0.7647647647647647
1000,2,5,combine,212,0.7887887887887888
1000,2,5,combine,251,0.7497497497497497
1000,2,5,combine,197,0.8038038038038038
1000,2,5,combine,186,0.8148148148148148
1000,2,5,combine,209,0.7917917917917918
1000,2,5,combine,255,0.7457457457457457
1000,2,5,combine,172,0.8288288288288288
1000,2,5,combine,174,0.8268268268268268
1000,2,5,combine,199,0.8018018018018018
1000,2,5,combine,152,0.8488488488488488
1000,2,5,combine,169,0.8318318318318318
1000,2,5,combine,227,0.7737737737737738
1000,2,5,combine,208,0.7927927927927928
1000,2,5,combine,199,0.8018018018018018
1000,2,5,combine,245,0.7557557557557557
1000,2,5,combine,196,0.8048048048048048
1000,2,5,combine,116,0.8848848848848849
1000,2,5,combine,191,0.8098098098098098
1000,2,5,combine,162,0.8388388388388388
1000,2,5,combine,88,0.9129129129129129
1000,2,5,combine,68,0.9329329329329329
1000,2,5,combine,1,1.0
1000,2,5,combine,113,0.8878878878878879
1000,2,5,combine,25,0.975975975975976
1000,2,5,combine,124,0.8768768768768769
1000,2,5,combine,83,0.9179179179179179
1000,2,5,combine,57,0.943943943943944
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,214,0.7867867867867868
1000,2,5,combine,119,0.8818818818818819
1000,2,5,combine,251,0.7497497497497497
1000,2,5,combine,112,0.8888888888888888
1000,2,5,combine,57,0.943943943943944
1000,2,5,combine,154,0.8468468468468469
1000,2,5,combine,205,0.7957957957957958
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,244,0.7567567567567568
1000,2,5,combine,221,0.7797797797797797
1000,2,5,combine,227,0.7737737737737738
1000,2,5,combine,168,0.8328328328328328
1000,2,5,combine,156,0.8448448448448449
1000,2,5,combine,225,0.7757757757757757
1000,2,5,combine,256,0.7447447447447447
1000,2,5,combine,221,0.7797797797797797
1000,2,5,combine,236,0.7647647647647647
1000,2,5,combine,144,0.8568568568568569
1000,2,5,combine,249,0.7517517517517518
1000,2,5,combine,137,0.8638638638638638
1000,2,5,combine,26,0.974974974974975
1000,2,5,combine,159,0.8418418418418419
1000,2,5,combine,229,0.7717717717717718
1000,2,5,combine,261,0.7397397397397397
1000,2,5,combine,159,0.8418418418418419
1000,2,5,combine,245,0.7557557557557557
1000,2,5,combine,237,0.7637637637637638
1000,2,5,combine,249,0.7517517517517518
1000,2,5,combine,69,0.9319319319319319
1000,2,5,combine,244,0.7567567567567568
1000,2,5,combine,53,0.9479479479479479
1000,2,5,combine,124,0.8768768768768769
1000,2,5,combine,3,0.997997997997998
1000,2,5,combine,70,0.9309309309309309
1000,2,5,combine,249,0.7517517517517518
1000,2,5,combine,222,0.7787787787787788
1000,2,5,combine,1,1.0
1000,2,5,combine,261,0.7397397397397397
1000,2,5,combine,99,0.9019019019019019
1000,2,5,combine,229,0.7717717717717718
1000,2,5,combine,92,0.908908908908909
1000,2,5,combine,241,0.7597597597597597
1000,2,5,combine,247,0.7537537537537538
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,90,0.9109109109109109
1000,2,5,combine,224,0.7767767767767768
1000,2,5,combine,139,0.8618618618618619
1000,2,5,combine,142,0.8588588588588588
1000,2,5,combine,83,0.9179179179179179
1000,2,5,combine,238,0.7627627627627628
1000,2,5,combine,86,0.914914914914915
1000,2,5,combine,145,0.8558558558558559
1000,2,5,combine,89,0.9119119119119119
1000,2,5,combine,211,0.7897897897897898
1000,2,5,combine,190,0.8108108108108109
1000,2,5,combine,249,0.7517517517517518
1000,2,5,combine,245,0.7557557557557557
1000,2,5,combine,208,0.7927927927927928
1000,2,5,combine,2,0.998998998998999
1000,2,5,combine,249,0.7517517517517518
1000,2,5,combine,212,0.7887887887887888
1000,2,5,combine,246,0.7547547547547547
1000,2,5,combine,230,0.7707707707707707
1000,2,5,combine,251,0.7497497497497497
1000,2,5,combine,253,0.7477477477477478
1000,2,5,combine,64,0.9369369369369369
1000,2,5,combine,208,0.7927927927927928
1000,2,5,combine,236,0.7647647647647647
1000,2,5,combine,101,0.8998998998998999
1000,2,5,combine,1,1.0
1000,2,5,combine,23,0.977977977977978
1000,2,5,combine,214,0.7867867867867868
1000,2,5,combine,237,0.7637637637637638
1000,2,5,combine,210,0.7907907907907908
1000,2,5,combine,216,0.7847847847847848
1000,2,5,combine,209,0.7917917917917918
1000,2,5,combine,251,0.7497497497497497
1000,2,5,combine,219,0.7817817817817818
1000,2,5,combine,191,0.8098098098098098
1000,2,5,combine,243,0.7577577577577578
1000,2,5,combine,144,0.8568568568568569
1000,2,5,combine,99,0.9019019019019019
1000,2,5,combine,223,0.7777777777777778
1000,2,5,combine,239,0.7617617617617618
1000,2,5,combine,252,0.7487487487487487
1000,2,5,combine,225,0.7757757757757757
1000,2,5,combine,153,0.8478478478478478
1000,2,5,combine,247,0.7537537537537538
1000,2,5,combine,96,0.9049049049049049
1000,2,5,combine,125,0.8758758758758759
1000,2,5,combine,153,0.8478478478478478
